took,timed_out,_shards_total,_shards_successful,_shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_Data_buono,hits_hits__source_Id_buono,hits_hits__source_Id_distributore,hits_hits__source_Data_registraz,hits_hits__source_Tipo_buono,hits_hits__source_Id_bene,hits_hits__source_Qta_carburante,hits_hits__source_Km_percor,hits_hits__source_Km_attuali,hits_hits__source_Km_contakm,hits_hits__source_Prz_unit_carbur,hits_hits__source_Forzatura_ContaKM,hits_hits__source_Cambio_olio,hits_hits__source_KmCalcolati,hits_hits__source_KmInseriti,hits_hits__source_FuoriRange,hits_hits__source_ConsumoMedioBuonoCorrente,hits_hits__source_UltimoOperatore,hits_hits__source_UltimaModifica,hits_hits__source_Ora_buono,hits_hits__source_Data_quadratura,hits_hits__source_IdMovMag,hits_hits__source_IdRiga,hits_hits__source_Importato_Dal_Noleggio,hits_hits__source_Qta_quadratura,hits_hits__source_Trasferito,hits_hits__source_Id_Cliente,hits_hits__source_Ore_Incremento,hits_hits__source_Ore_Vita,hits_hits__source_Ore_ContaOre,hits_hits__source_ConsumoMedioOreBuonoCorrente,hits_hits__source_Tipo_Inserimento_Ore,hits_hits__source_Tipo_Inserimento_Km,hits_hits__source_FuoriRangeOre,hits_hits__source_Importato_Plus,hits_hits__source_Tipo_rilevazione,hits_hits__source_modello,hits_hits__source_riferimento
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-959328121_1482062650_1480051",1.0,"2017-10-07T08:40:26.000+02:00",256261.0,"01_1","2017-10-11T08:40:27.000+02:00","P",8101.0,80.0,176.0,420463.0,420463.0,0.0,false,false,420463.0,420463.0,false,2.2,"nl","2017-10-11T08:40:30.000+02:00","1899-12-30T07:40:26.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","AD 785 BE"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1361528160_1482062651_1480051",1.0,"2017-10-07T08:40:30.000+02:00",256262.0,"01_1","2017-10-11T08:40:31.000+02:00","P",8110.0,80.0,176.0,585836.0,585836.0,0.0,false,false,585836.0,585836.0,false,2.2,"nl","2017-10-11T08:40:34.000+02:00","1899-12-30T07:40:30.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38885"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","966705957_1482062652_1480051",1.0,"2017-10-07T08:40:35.000+02:00",256263.0,"01_1","2017-10-11T08:40:35.000+02:00","P",5043.0,71.0,156.0,460476.0,460476.0,0.0,false,false,460476.0,460476.0,false,2.197,"nl","2017-10-11T08:40:44.000+02:00","1899-12-30T07:40:35.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 272 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","348057537_1482062619_1480051",1.0,"2017-10-07T08:39:19.000+02:00",256251.0,"01_1","2017-10-11T08:39:20.000+02:00","P",3014.0,168.0,369.0,343969.0,343969.0,0.0,false,false,343969.0,343969.0,false,2.196,"nl","2017-10-11T08:39:25.000+02:00","1899-12-30T07:39:19.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 158 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1573027037_1482062620_1480051",1.0,"2017-10-07T08:39:26.000+02:00",256252.0,"01_1","2017-10-11T08:39:26.000+02:00","P",5043.0,44.0,96.0,460320.0,460320.0,0.0,false,false,460320.0,460320.0,false,2.181,"nl","2017-10-11T08:39:31.000+02:00","1899-12-30T07:39:26.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 272 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1534150783_1482062497_1480052",1.0,"2017-10-06T08:30:31.000+02:00",256213.0,"01_2","2017-10-11T08:30:31.000+02:00","P",7043.0,200.0,440.0,738980.0,738980.0,0.0,false,false,738980.0,738980.0,false,2.2,"nl","2017-10-11T08:30:37.000+02:00","1899-12-30T07:30:31.000+01:00","2017-10-11T02:00:00.000+02:00",25110.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 376 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1227908408_1482062498_1480052",1.0,"2017-10-06T08:30:38.000+02:00",256214.0,"01_2","2017-10-11T08:30:38.000+02:00","P",3022.0,101.0,222.0,688947.0,688947.0,0.0,false,false,688947.0,688947.0,false,2.197,"nl","2017-10-11T08:30:44.000+02:00","1899-12-30T07:30:38.000+01:00","2017-10-11T02:00:00.000+02:00",25110.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 166 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1199147262_1482062658_1480051",1.0,"2017-10-07T08:41:11.000+02:00",256269.0,"01_1","2017-10-11T08:41:12.000+02:00","P",5154.0,41.0,90.0,525689.0,947852.0,0.0,false,false,947852.0,947852.0,false,2.194,"nl","2017-10-11T08:41:14.000+02:00","1899-12-30T07:41:11.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","AP 931 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","520966014_1482062500_1480052",1.0,"2017-10-06T08:30:50.000+02:00",256216.0,"01_2","2017-10-11T08:30:51.000+02:00","P",3019.0,129.0,283.0,636541.0,636541.0,0.0,false,false,636541.0,636541.0,false,2.193,"nl","2017-10-11T08:30:54.000+02:00","1899-12-30T07:30:50.000+01:00","2017-10-11T02:00:00.000+02:00",25110.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 163 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","547373787_1482062588_1480051",1.0,"2017-10-07T08:38:12.000+02:00",256241.0,"01_1","2017-10-11T08:38:13.000+02:00","P",7011.0,144.0,316.0,247993.0,247993.0,0.0,false,false,247993.0,247993.0,false,2.193,"nl","2017-10-11T08:38:17.000+02:00","1899-12-30T07:38:12.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 367 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1913903008_1482062534_1480051",1.0,"2017-10-07T08:36:59.000+02:00",256229.0,"01_1","2017-10-11T08:37:00.000+02:00","P",7008.0,176.0,387.0,691037.0,691037.0,0.0,false,false,691037.0,691037.0,false,2.197,"nl","2017-10-11T08:37:04.000+02:00","1899-12-30T07:36:59.000+01:00","2017-10-11T02:00:00.000+02:00",25111.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 177 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1056108772_1482063642_1480051",1.0,"2017-10-09T08:36:13.000+02:00",256371.0,"01_1","2017-10-12T08:36:13.000+02:00","P",3026.0,144.0,316.0,759191.0,759191.0,0.0,false,false,759191.0,759191.0,false,2.193,"nl","2017-10-12T08:36:16.000+02:00","1899-12-30T07:36:13.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","999008025_1482063645_1480051",1.0,"2017-10-09T08:36:32.000+02:00",256374.0,"01_1","2017-10-12T08:36:32.000+02:00","P",3028.0,171.0,376.0,608721.0,608721.0,0.0,false,false,608721.0,608721.0,false,2.197,"nl","2017-10-12T08:36:36.000+02:00","1899-12-30T07:36:32.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 172 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1829155322_1482063647_1480051",1.0,"2017-10-09T08:36:44.000+02:00",256376.0,"01_1","2017-10-12T08:36:45.000+02:00","P",3029.0,161.0,354.0,612886.0,612886.0,0.0,false,false,612886.0,612886.0,false,2.197,"nl","2017-10-12T08:36:49.000+02:00","1899-12-30T07:36:44.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 173 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","147673628_1482063486_1480051",1.0,"2017-10-08T08:25:12.000+02:00",256320.0,"01_1","2017-10-12T08:25:13.000+02:00","P",7032.0,182.1,400.0,653836.0,653836.0,0.0,false,false,653836.0,653836.0,false,2.197,"nl","2017-10-12T08:25:16.000+02:00","1899-12-30T07:25:12.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 365 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-247148575_1482063487_1480051",1.0,"2017-10-08T08:25:17.000+02:00",256321.0,"01_1","2017-10-12T08:25:18.000+02:00","P",3025.0,78.1,171.0,49285.0,49285.0,0.0,false,false,49285.0,49285.0,false,2.192,"nl","2017-10-12T08:25:25.000+02:00","1899-12-30T07:25:17.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 169 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1171869954_1482063612_1480051",1.0,"2017-10-08T08:31:46.000+02:00",256362.0,"01_1","2017-10-12T08:31:47.000+02:00","P",7023.0,149.0,327.0,1061308.0,498213.0,0.0,false,false,498213.0,498213.0,false,2.193,"nl","2017-10-12T08:31:51.000+02:00","1899-12-30T07:31:46.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 379 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1953213281_1482063614_1480051",1.0,"2017-10-08T08:32:00.000+02:00",256364.0,"01_1","2017-10-12T08:32:00.000+02:00","P",3029.0,118.0,259.0,612532.0,612532.0,0.0,false,false,612532.0,612532.0,false,2.193,"nl","2017-10-12T08:32:05.000+02:00","1899-12-30T07:32:00.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 173 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","298523676_1482062751_1480052",1.0,"2017-10-07T08:44:52.000+02:00",256299.0,"01_2","2017-10-11T08:44:53.000+02:00","P",3012.0,50.0,110.0,606158.0,604070.0,0.0,false,false,604070.0,604070.0,false,2.2,"nl","2017-10-11T08:44:55.000+02:00","1899-12-30T07:44:52.000+01:00","2017-10-11T02:00:00.000+02:00",25112.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 156 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1806511298_1482063585_1480051",1.0,"2017-10-08T08:30:56.000+02:00",256356.0,"01_1","2017-10-12T08:30:56.000+02:00","P",3023.0,25.0,55.0,1034911.0,746376.0,0.0,false,false,746376.0,746376.0,false,2.2,"nl","2017-10-12T08:31:01.000+02:00","1899-12-30T07:30:56.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 167 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-860022590_1482063431_1480052",1.0,"2017-10-07T08:45:37.000+02:00",256307.0,"01_2","2017-10-11T08:45:38.000+02:00","P",3030.0,140.0,308.0,761936.0,761936.0,0.0,false,false,761936.0,761936.0,false,2.2,"nl","2017-10-11T08:45:42.000+02:00","1899-12-30T07:45:37.000+01:00","2017-10-11T02:00:00.000+02:00",25112.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 174 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1892737753_1482063521_1480051",1.0,"2017-10-08T08:27:33.000+02:00",256334.0,"01_1","2017-10-12T08:27:33.000+02:00","P",7016.0,131.0,288.0,1078628.0,1051987.0,0.0,false,false,1051987.0,1051987.0,false,2.197,"nl","2017-10-12T08:27:52.000+02:00","1899-12-30T07:27:33.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 372 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-635853656_1482063581_1480051",1.0,"2017-10-08T08:30:07.000+02:00",256352.0,"01_1","2017-10-12T08:30:07.000+02:00","P",7031.0,102.0,224.0,734675.0,734156.0,0.0,false,false,734156.0,734156.0,false,2.196,"nl","2017-10-12T08:30:15.000+02:00","1899-12-30T07:30:07.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 364 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1121439644_1482063548_1480051",1.0,"2017-10-08T08:28:48.000+02:00",256340.0,"01_1","2017-10-12T08:28:49.000+02:00","P",7052.0,66.0,145.0,700671.0,700671.0,0.0,false,false,700671.0,700671.0,false,2.196,"nl","2017-10-12T08:28:53.000+02:00","1899-12-30T07:28:48.000+01:00","2017-10-12T02:00:00.000+02:00",25113.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 385 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1648185369_1482063672_1480051",1.0,"2017-10-09T08:38:56.000+02:00",256380.0,"01_1","2017-10-12T08:38:56.000+02:00","P",3009.0,24.0,52.0,827287.0,827287.0,0.0,false,false,827287.0,827287.0,false,2.165,"nl","2017-10-12T08:38:59.000+02:00","1899-12-30T07:38:56.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","BZ 514 PJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1476897866_1482063675_1480051",1.0,"2017-10-09T08:39:10.000+02:00",256383.0,"01_1","2017-10-12T08:39:11.000+02:00","P",3012.0,140.0,308.0,606760.0,604672.0,0.0,false,false,604672.0,604672.0,false,2.2,"nl","2017-10-12T08:39:14.000+02:00","1899-12-30T07:39:10.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 156 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1871720069_1482063676_1480051",1.0,"2017-10-09T08:39:15.000+02:00",256384.0,"01_1","2017-10-12T08:39:15.000+02:00","P",7045.0,100.0,220.0,372948.0,372948.0,0.0,false,false,372948.0,372948.0,false,2.2,"nl","2017-10-12T08:39:19.000+02:00","1899-12-30T07:39:15.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 378 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-755180166_1482064515_1480052",1.0,"2017-10-09T08:47:11.000+02:00",256446.0,"01_2","2017-10-12T08:47:12.000+02:00","P",7008.0,154.0,338.0,691375.0,691375.0,0.0,false,false,691375.0,691375.0,false,2.193,"nl","2017-10-12T08:47:16.000+02:00","1899-12-30T07:47:11.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 177 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1721984228_1482064517_1480052",1.0,"2017-10-09T08:47:24.000+02:00",256448.0,"01_2","2017-10-12T08:47:25.000+02:00","P",5049.0,76.0,167.0,961529.0,911106.0,0.0,false,false,911106.0,911106.0,false,2.197,"nl","2017-10-12T08:47:31.000+02:00","1899-12-30T07:47:24.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 278 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1196820803_1482064455_1480051",1.0,"2017-10-09T08:44:28.000+02:00",256428.0,"01_1","2017-10-12T08:44:28.000+02:00","P",7037.0,136.0,299.0,715324.0,715324.0,0.0,false,false,715324.0,715324.0,false,2.197,"nl","2017-10-12T08:44:34.000+02:00","1899-12-30T07:44:28.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 370 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1349272071_1482064478_1480051",1.0,"2017-10-09T08:44:40.000+02:00",256430.0,"01_1","2017-10-12T08:44:40.000+02:00","P",8102.0,42.0,92.0,481839.0,481839.0,0.0,false,false,481839.0,481839.0,false,2.189,"nl","2017-10-12T08:44:43.000+02:00","1899-12-30T07:44:40.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","AK 943 RS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","52857085_1482064479_1480051",1.0,"2017-10-09T08:44:44.000+02:00",256431.0,"01_1","2017-10-12T08:44:44.000+02:00","P",7020.0,2.0,4.0,394208.0,148842.0,0.0,false,false,148842.0,148842.0,false,2.0,"nl","2017-10-12T08:44:53.000+02:00","1899-12-30T07:44:44.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 376 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1418247099_1482064483_1480052",1.0,"2017-10-09T08:46:00.000+02:00",256435.0,"01_2","2017-10-12T08:46:00.000+02:00","P",3021.0,186.0,409.0,834206.0,834206.0,0.0,false,false,834206.0,834206.0,false,2.197,"nl","2017-10-12T08:46:03.000+02:00","1899-12-30T07:46:00.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 165 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","352137506_1482064387_1480051",1.0,"2017-10-09T08:41:02.000+02:00",256402.0,"01_1","2017-10-12T08:41:03.000+02:00","P",3025.0,28.0,61.0,49405.0,49405.0,0.0,false,false,49405.0,49405.0,false,2.177,"nl","2017-10-12T08:41:08.000+02:00","1899-12-30T07:41:02.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 169 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","787462600_1482064390_1480051",1.0,"2017-10-09T08:41:19.000+02:00",256405.0,"01_1","2017-10-12T08:41:20.000+02:00","P",7010.0,97.0,213.0,815709.0,815709.0,0.0,false,false,815709.0,815709.0,false,2.194,"nl","2017-10-12T08:41:49.000+02:00","1899-12-30T07:41:19.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 181 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1360044322_1482064421_1480051",1.0,"2017-10-09T08:43:00.000+02:00",256415.0,"01_1","2017-10-12T08:43:00.000+02:00","P",3025.0,101.0,222.0,49627.0,49627.0,0.0,false,false,49627.0,49627.0,false,2.197,"nl","2017-10-12T08:43:03.000+02:00","1899-12-30T07:43:00.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 169 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","171167553_1482064424_1480051",1.0,"2017-10-09T08:43:14.000+02:00",256418.0,"01_1","2017-10-12T08:43:15.000+02:00","P",7021.0,90.0,198.0,977850.0,977850.0,0.0,false,false,977850.0,977850.0,false,2.2,"nl","2017-10-12T08:43:35.000+02:00","1899-12-30T07:43:14.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 377 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1150200790_1482063677_1480051",1.0,"2017-10-09T08:39:21.000+02:00",256385.0,"01_1","2017-10-12T08:39:21.000+02:00","P",7053.0,139.0,305.0,841415.0,632230.0,0.0,false,false,632230.0,632230.0,false,2.193,"nl","2017-10-12T08:39:24.000+02:00","1899-12-30T07:39:21.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 386 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","46739963_1482063705_1480051",1.0,"2017-10-09T08:39:59.000+02:00",256392.0,"01_1","2017-10-12T08:40:00.000+02:00","P",7006.0,203.0,446.0,159493.0,159493.0,0.0,false,false,159493.0,159493.0,false,2.197,"nl","2017-10-12T08:40:04.000+02:00","1899-12-30T07:39:59.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 175 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1130397569_1482064425_1480051",1.0,"2017-10-09T08:43:36.000+02:00",256419.0,"01_1","2017-10-12T08:43:37.000+02:00","P",7016.0,54.0,118.0,1078911.0,1052270.0,0.0,false,false,1052270.0,1052270.0,false,2.185,"nl","2017-10-12T08:43:43.000+02:00","1899-12-30T07:43:36.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 372 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","558415710_1482064447_1480051",1.0,"2017-10-09T08:43:44.000+02:00",256420.0,"01_1","2017-10-12T08:43:45.000+02:00","P",7015.0,56.0,123.0,13148.0,13148.0,0.0,false,false,13148.0,13148.0,false,2.196,"nl","2017-10-12T08:43:48.000+02:00","1899-12-30T07:43:44.000+01:00","2017-10-12T02:00:00.000+02:00",25114.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1740330525_1482064486_1480052",1.0,"2017-10-09T08:46:19.000+02:00",256438.0,"01_2","2017-10-12T08:46:19.000+02:00","P",7015.0,72.0,158.0,13306.0,13306.0,0.0,false,false,13306.0,13306.0,false,2.193,"nl","2017-10-12T08:46:24.000+02:00","1899-12-30T07:46:19.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1659324743_1482064511_1480052",1.0,"2017-10-09T08:46:42.000+02:00",256442.0,"01_2","2017-10-12T08:46:42.000+02:00","P",7014.0,138.0,303.0,499879.0,499879.0,0.0,false,false,499879.0,499879.0,false,2.194,"nl","2017-10-12T08:46:48.000+02:00","1899-12-30T07:46:42.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 370 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-82594845_1482065633_1480051",1.0,"2017-10-10T08:26:44.000+02:00",256598.0,"01_1","2017-10-14T08:26:44.000+02:00","P",8105.0,39.0,85.0,540121.0,771457.0,0.0,false,false,771457.0,771457.0,false,2.178,"nl","2017-10-14T08:26:47.000+02:00","1899-12-30T07:26:44.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38880"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","408427780_1482065533_1480051",1.0,"2017-10-10T08:22:30.000+02:00",256561.0,"01_1","2017-10-14T08:22:31.000+02:00","P",3028.0,160.0,352.0,609073.0,609073.0,0.0,false,false,609073.0,609073.0,false,2.2,"nl","2017-10-14T08:22:35.000+02:00","1899-12-30T07:22:30.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 172 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-2071288408_1482066311_1480051",1.0,"2017-10-10T08:27:17.000+02:00",256604.0,"01_1","2017-10-14T08:27:18.000+02:00","P",7035.0,26.0,57.0,854796.0,728782.0,0.0,false,false,728782.0,728782.0,false,2.192,"nl","2017-10-14T08:27:20.000+02:00","1899-12-30T07:27:17.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 368 AS"
